-92.634537, -79.291704, 0.084291
97.096930, -12.978032, 0.302337
-20.779506, -28.724014, 0.141015
92.688300, 57.689252, 0.028221
25.518694, 31.683315, 0.104970
5.293490, -46.417020, 0.023523
-1.452907, -65.661516, 0.102245
46.604022, -57.284276, 0.139605
-19.362965, 53.805202, 0.163290
-98.160123, 62.463853, 0.084178
-62.441196, 84.861484, 0.126776
-92.049754, -84.464828, 0.181614
93.967413, -11.262888, 0.052707
-9.479742, 58.809355, 0.066407
-40.764814, -49.548724, 0.163242
-64.810514, 10.821670, 0.208267
-65.650069, 30.995623, 0.023556
12.281482, -79.961738, 0.010955
-72.709757, 30.812630, 0.009756
40.610573, -42.354786, 0.114491
42.746005, 25.784976, 0.159125
-5.592205, 17.144007, 0.162840
86.666026, -12.763345, 0.245016
-43.876712, 66.732766, 0.112229
13.418048, -64.035170, 0.117651
-70.550060, 77.587083, 0.195626
73.912920, -66.528303, 0.122147
5.830634, 39.567874, 0.006588
-26.572844, 46.388522, 0.016205
16.078052, -57.357367, 0.080992
-99.192190, -68.188175, 0.085525
-77.535940, 60.831744, 0.211502
26.333857, -22.330456, 0.175349
42.655653, 69.071338, 0.244776
27.842337, -36.652632, 0.064320
29.667714, -29.890098, 0.033468
-84.421508, -38.712785, 0.099326
-37.951892, -82.899071, 0.027400
2.511649, -82.821635, 0.137107
53.321551, 75.152689, 0.150890
-44.597168, -25.871783, 0.244246
-76.008771, -32.229803, 0.030271
-29.148783, 17.424335, 0.048293
4.815899, 60.657054, 0.332133
-69.468489, -41.332273, 0.194649
-63.136095, -51.686959, 0.010904
68.106681, 11.381159, 0.089792
89.027381, -40.784506, 0.363144
21.854891, 29.154815, 0.116700
82.380920, -43.796772, 0.096459
-50.062576, 37.502240, 0.006648
90.305127, 74.528796, 0.043386
-79.139573, -75.701927, 0.045124
4.019448, 33.849757, 0.072000
61.036522, -21.155656, 0.077817
8.621779, 50.256180, 0.169716
10.354728, -12.769812, 0.133113
-46.472769, 60.037441, 0.081523
83.522130, 83.043548, 0.073890
-39.390839, -41.816873, 0.200915
54.101702, 82.518987, 0.061634
0.629413, -56.211944, 0.153701
-9.101885, 79.508244, 0.131100
-99.838930, 37.488622, 0.093319
34.446108, -21.225252, 0.122796
-77.369423, -84.813665, 0.180049
-78.382424, 53.911104, 0.054204
-31.590942, -46.636576, 0.201796
38.669893, -35.422141, 0.200325
-81.923364, 30.500642, 0.001446
-25.452621, -72.728076, 0.070408
30.511344, 28.238899, 0.182061
25.745198, -54.237057, 0.313490
-13.077945, 84.498823, 0.037876
-65.718733, 19.365314, 0.084050
94.177441, -74.635822, 0.325327
67.462229, 5.658133, 0.012045
-71.076419, 61.617511, 0.081867
80.993747, -63.192598, 0.203331
2.744067, 48.907174, 0.162951
-20.697587, 33.925247, 0.027935
-42.148765, 78.828312, 0.035068
-68.345852, 27.875414, 0.212178
-93.535358, 71.312419, 0.134021
-63.170306, -68.403669, 0.072750
90.986880, 26.104286, 0.160911
58.973899, 32.415662, 0.105531
90.683468, -3.038150, 0.016104
-87.342524, -37.717576, 0.106338
20.626171, -39.443331, 0.032571
39.229741, -43.487431, 0.043425
-73.582766, 25.054613, 0.197902
96.806089, -77.688994, 0.066712
75.118990, -23.324368, 0.209519
58.346952, -23.646112, 0.198325
9.433319, 50.176372, 0.283062
23.002882, -0.482963, 0.110766
-14.289885, 6.364106, 0.047526
42.144750, 72.981621, 0.089679
16.791262, 84.642791, 0.148933
-72.249360, -67.310947, 0.262499
34.185093, 19.247782, 0.144447
41.330722, -12.556927, 0.020658
-24.984209, -16.273265, 0.203414
40.283353, 83.210394, 0.242794
-17.490149, 12.198925, 0.179326
13.998911, 47.544562, 0.276602
-90.515252, 24.063375, 0.056013
22.977525, -47.114067, 0.003401
-83.137843, 57.028153, 0.149232
81.690267, 18.007263, 0.002165
-89.144748, 82.056458, 0.115396
51.836887, 62.416181, 0.091642
-53.637568, -26.299578, 0.007093
98.845289, 25.127684, 0.094242
-45.223136, -65.823790, 0.293954
51.169577, 11.452749, 0.236557
-93.333665, -0.401538, 0.115473
77.451024, 38.357318, 0.050262
-94.878586, -49.055799, 0.050079
-67.616818, 5.157220, 0.162766
-35.991424, -10.375038, 0.112235
-12.572054, 56.577468, 0.044119
93.822045, 60.448097, 0.138633
-87.417612, -62.220558, 0.064141
88.011346, 54.814955, 0.114659
-70.060688, 24.089646, 0.118534
-20.256145, 67.543921, 0.008811
-77.577936, -38.449614, 0.065189
24.592089, 57.399026, 0.167913
-6.607605, 1.991703, 0.214312
-69.111670, 7.468562, 0.158978
56.819450, -12.162093, 0.100125
14.152185, 6.964333, 0.165552
74.406751, 44.882087, 0.011162
73.821894, 80.234083, 0.237299
-90.491387, -79.155791, 0.010989
-33.207861, 58.564285, 0.148232
-57.183615, 67.750627, 0.017980
-11.387673, -32.692598, 0.098468
89.910886, -83.867790, 0.122255
74.884788, -47.674840, 0.307447
-10.807452, 78.554314, 0.063353
63.264929, -33.494317, 0.057554
-73.602364, 8.669051, 0.156146
-2.837750, 28.956069, 0.055073
77.608860, -75.749200, 0.056418
39.862519, 9.272611, 0.143083
83.450497, 46.901032, 0.110307
93.304225, -51.557932, 0.152924
83.550648, -77.630580, 0.117799
64.664829, 55.054483, 0.013736
72.339661, -6.569172, 0.191856
39.523456, 65.842984, 0.004415
-41.652118, 0.428524, 0.054903
-97.640214, -28.342533, 0.213121
-73.195131, -41.028387, 0.051621
-76.329142, 22.332865, 0.038400
-63.368938, 38.896027, 0.207165
-58.844542, 68.281546, 0.096992
2.579131, 60.522931, 0.141051
-12.061762, -73.577518, 0.091803
-95.145645, -45.106185, 0.071233
36.125138, -44.413926, 0.117713
-83.698785, 55.074275, 0.016185
11.194361, -36.340519, 0.078916
74.404576, -0.041275, 0.056357
74.684188, 37.693703, 0.203654
90.772012, 80.691469, 0.045580
-84.127685, -80.639841, 0.161245
12.830124, 13.283130, 0.085958
80.419670, 65.469284, 0.116658
9.728559, 47.578016, 0.140761
-65.202594, 32.693466, 0.090409
-21.339089, -33.182415, 0.119741
85.952247, -48.654980, 0.012582
-44.785393, 67.761629, 0.146203
-36.237927, -53.877751, 0.110249
-75.700547, 38.206323, 0.062813
75.562961, -44.311710, 0.172053
-70.540646, 18.139553, 0.028926
95.019958, 54.808270, 0.171599
94.517380, 4.896807, 0.101476
12.205353, -61.993935, 0.051397
11.765271, 10.290779, 0.155351
45.542859, -61.933510, 0.132890
-75.119575, 5.457533, 0.046678
79.788822, -10.311284, 0.048100
16.281457, 64.881502, 0.140367
89.093519, -18.359802, 0.136625
69.294882, -34.703029, 0.010759
-22.143229, -78.088028, 0.175249
62.280392, -40.075107, 0.216541
9.654268, 17.265599, 0.137371
-80.241638, 10.009327, 0.065721
40.065227, 27.286856, 0.199712
-91.080053, 80.337182, 0.030637
-43.010081, -14.717893, 0.195076
-66.406705, 64.626352, 0.069449
32.017395, -71.777821, 0.057717
33.243889, -59.106072, 0.085501
-45.620802, 55.186965, 0.154633
-8.120509, -33.913602, 0.177134
14.976682, -78.292899, 0.183677
43.691318, -8.368783, 0.066600
-64.228745, -72.659067, 0.037481
50.329653, -57.578280, 0.044853
-39.267464, -5.110742, 0.228218
-88.576414, -1.717868, 0.107108
31.299378, 64.416973, 0.127597
78.629803, -72.409295, 0.084697
90.621938, -45.579907, 0.064387
86.033800, -78.412534, 0.076734
92.670236, 83.421826, 0.283711
33.746860, -6.978199, 0.043186
76.015932, -84.235736, 0.075618
50.535837, -57.924394, 0.306947
-24.625711, -35.333474, 0.069791
32.530653, 52.456671, 0.274214
-22.654635, 54.216536, 0.183638
-39.998527, -34.211670, 0.093723
6.267012, -71.149219, 0.148760
99.794900, -21.043309, 0.116900
22.993719, 0.775594, 0.047843
-91.014914, -28.734910, 0.037803
72.387676, 38.462678, 0.249722
96.294925, 30.464257, 0.068776
-96.832312, 15.237592, 0.109964
28.649038, -71.382365, 0.253766
-25.268727, 2.190577, 0.192469
-94.797156, -47.377724, 0.061046
-39.552293, -24.077386, 0.283330
36.442671, 38.988616, 0.218759
82.718500, 77.359959, 0.119077
-79.036101, -47.004860, 0.089749
34.049566, 49.889025, 0.043124
-15.880845, 66.592524, 0.193752
5.498151, 53.514300, 0.252222
-1.337309, -29.617286, 0.102385
-31.089979, 15.436122, 0.144074
35.748133, -3.308007, 0.091378
-63.437850, 74.865627, 0.050380
19.967522, -59.365286, 0.071796
-45.692003, -51.552792, 0.047310
66.757102, 66.233194, 0.234163
60.462194, 26.915763, 0.000133
28.622513, -34.307954, 0.017275
95.424431, -43.030493, 0.146859
-16.033434, 68.681958, 0.088131
-69.311033, 43.560992, 0.006395
-80.000008, -79.732917, 0.130361
-15.978297, -21.243158, 0.196175
39.246077, -75.228299, 0.203578
-91.844751, 67.491003, 0.077664
37.278866, -62.428319, 0.244364
21.954732, -68.859217, 0.221977
-7.500913, -51.984554, 0.265256
-23.942016, 63.315978, 0.295915
-6.282322, 45.834306, 0.155545
69.467722, 16.952418, 0.170261
42.276794, -2.336669, 0.162100
-28.424341, -11.051530, 0.135934
3.190688, 32.120005, 0.042853
4.262859, 52.353325, 0.113111
-83.810116, 10.117410, 0.195978
-42.771549, 18.106769, 0.060809
-49.472381, -65.966922, 0.104444
46.734276, 28.746982, 0.182074
80.146059, 18.518667, 0.193971
65.037018, 34.254502, 0.204443
-92.195974, 80.927821, 0.079949
-0.574214, -31.263057, 0.032856
-29.451363, 7.290202, 0.106939
-41.969977, 27.625764, 0.202664
1.801064, -24.697730, 0.088567
-34.659604, 3.399567, 0.179953
-32.744294, -45.840565, 0.133041
38.880995, 29.152475, 0.155720
-79.249314, -78.603195, 0.212047
-22.967907, 23.873067, 0.115057
28.636099, 45.199871, 0.110309
-36.541163, -25.518761, 0.003956
-99.237241, 21.381617, 0.059203
7.834433, -74.553268, 0.128747
-52.765137, -54.497099, 0.043648
58.225455, -2.488336, 0.105000
-16.506670, -53.279196, 0.105093
18.701817, -29.659135, 0.134926
-31.354384, 55.525523, 0.097396
27.684885, 68.517466, 0.223533
-98.953311, 61.218430, 0.225521
-87.609818, -64.767972, 0.043426
-53.942785, -36.327583, 0.130707
69.272871, 78.964446, 0.132569
-35.774425, -66.874634, 0.292247
46.994716, 25.384007, 0.297860
-21.145754, 21.813169, 0.266731
96.394909, 32.089041, 0.147158
19.430610, -30.781060, 0.138189
-70.473530, -45.391122, 0.081847
-19.953613, -17.648456, 0.017879
97.733682, 28.137026, 0.271575
94.538130, 65.847252, 0.337230
-17.939995, -43.127731, 0.099027
9.314809, 42.976893, 0.023987
-95.638916, 39.783020, 0.045867
1.439632, 12.463577, 0.145713
-34.831816, -29.087990, 0.140363
-60.876593, -0.831179, 0.067034
-37.444514, 35.134557, 0.175594
-64.221071, 27.761458, 0.090657
25.013055, -8.541859, 0.087605
-69.542545, -82.017764, 0.034355
37.212714, 11.373943, 0.018194
-86.151667, -17.272885, 0.010165
-98.526581, -22.369884, 0.124638
97.903346, -77.009819, 0.007180
37.907728, 66.549425, 0.081909
75.682351, 42.018773, 0.026151
-9.412731, 79.223482, 0.132559
5.808426, -43.685684, 0.022181
42.592512, -36.532268, 0.104282
82.288672, 30.553557, 0.192581
84.890545, 1.282595, 0.156304
-87.916983, -4.012430, 0.120121
31.369837, -30.048707, 0.215740
-99.343336, -70.875429, 0.042081
18.191151, 42.870661, 0.055847
51.935801, 16.476137, 0.106328
28.942164, 76.823999, 0.308846
-20.726525, 76.303876, 0.082430
-76.601099, 66.556647, 0.148257
49.821313, -29.809571, 0.080454
-66.614879, -29.389084, 0.078322
18.599363, -69.120408, 0.063219
68.022087, -58.579811, 0.202865
8.177859, -19.206454, 0.225854
-42.305586, -51.089471, 0.033602
5.990548, -12.886235, 0.055284
-23.810501, -25.912172, 0.058940
51.621104, 38.272537, 0.272541
44.563722, -39.606695, 0.191126
36.025787, -48.874535, 0.066940
93.205330, 54.732744, 0.192492
49.670999, -30.557337, 0.173555
-25.630076, -1.533757, 0.112104
-0.466643, -73.094202, 0.021154
-36.563538, -63.637151, 0.134850
-82.737549, 26.328349, 0.046604
-28.313539, -72.221278, 0.000193
-9.171847, 44.439153, 0.008616
87.588281, -63.306822, 0.049536
-19.648745, 77.605242, 0.224751
46.511585, 79.626352, 0.011611
-32.305969, -47.854361, 0.041761
78.181062, 40.516713, 0.123462
99.335933, 46.437724, 0.237662
-99.745092, 9.810274, 0.177307
92.380890, 49.985767, 0.180000
-56.822608, 0.984109, 0.067759
9.338880, 79.252052, 0.100923
-22.181543, -7.706620, 0.054029
49.925711, -49.389238, 0.025751
-94.944450, -78.746026, 0.171122
-46.774752, -65.953360, 0.081266
76.847973, 52.808932, 0.170633
35.280173, 68.871633, 0.067081
-71.243991, -38.443322, 0.289185
-88.903265, 38.842469, 0.120512
-53.688567, 60.516737, 0.203210
-51.137732, -82.079467, 0.030457
40.116172, -81.772266, 0.136872
-35.793157, -59.061533, 0.154866
-11.705176, -44.160490, 0.043517
16.140932, -39.500024, 0.066683
-68.568199, 10.738912, 0.275142
-45.371719, -30.608923, 0.183045
59.473013, 78.834571, 0.060653
38.671729, -23.887159, 0.072728
43.678995, -78.653999, 0.156234
-57.203391, 40.140881, 0.121816
-65.542546, -62.334726, 0.087975
54.074555, 35.068676, 0.125492
-5.988996, 35.683327, 0.101755
-38.810698, -59.193468, 0.089254
-85.541820, -35.732136, 0.012116
-71.799389, -55.993521, 0.119154
-56.805829, -11.092787, 0.024339
-56.844855, 73.467668, 0.164507
54.889639, -56.000050, 0.055699
-49.434636, 19.532598, 0.049996
9.906094, -25.586865, 0.155172
7.133708, -45.693113, 0.046097
71.142668, -33.491970, 0.258834
92.139357, 13.678032, 0.008918
-16.245027, 84.261431, 0.042999
-24.518028, 35.267228, 0.084567
-59.947927, 23.096215, 0.146429
-74.758163, 74.417105, 0.301568
-21.320708, 43.299826, 0.091747
66.934357, 12.851746, 0.285263
-9.121437, -5.910418, 0.165376
-79.012492, -73.534413, 0.232944
81.357325, -13.825637, 0.089677
-23.056092, -34.592435, 0.153973
19.098977, -37.563703, 0.135257
72.286780, 55.785841, 0.162090
-28.073394, -68.107874, 0.268647
44.801190, 65.671238, 0.188849
18.426048, 59.353447, 0.026641
24.906990, 83.494264, 0.016248
94.227580, -4.529566, 0.121091
63.577594, 64.081328, 0.287808
24.168514, -36.316480, 0.009493
-9.951676, -14.753935, 0.202944
85.613882, -3.304316, 0.042870
-72.073925, 61.392757, 0.013403
-65.723967, 0.168052, 0.066456
-81.177065, 53.922568, 0.043576
31.561717, 63.689882, 0.104773
-19.492532, 31.883812, 0.041027
29.597759, 8.392343, 0.022851
25.139679, -54.740691, 0.030359
1.575408, 1.497238, 0.110503
-67.845997, 21.668820, 0.115142
-46.772197, -57.788180, 0.064348
31.146851, -21.703946, 0.044120
-93.018829, -29.051441, 0.145103
59.102019, -79.279083, 0.052300
6.595279, -56.269252, 0.043139
17.917181, -18.934686, 0.092367
31.164809, 14.175179, 0.104024
46.411165, -0.477790, 0.065752
-3.930773, 68.775739, 0.099821
-31.300298, -31.607225, 0.096234
-42.741639, 36.322099, 0.203120
-16.476402, -50.938850, 0.092334
92.221753, 72.420572, 0.120991
5.087583, -77.447931, 0.100027
-92.875723, 41.908974, 0.159700
98.061367, 71.501374, 0.192345
84.222944, 81.978034, 0.179276
-34.461234, 61.419353, 0.162747
-70.577795, -32.384554, 0.035556
-54.103792, -7.319788, 0.174934
-17.418401, -20.810063, 0.049041
74.241275, -59.576504, 0.125180
95.081816, 55.274911, 0.211536
99.597319, 71.566357, 0.122814
-79.485384, -64.886980, 0.125886
17.056962, -70.455029, 0.259522
-63.884894, -61.464612, 0.137234
17.345140, 36.830250, 0.051865
12.742274, -79.708415, 0.085927
96.547054, -41.458238, 0.092430
-14.229841, 69.686445, 0.085998
23.914045, -75.227749, 0.362075
-28.211368, -0.651639, 0.056366
-61.313518, 4.863179, 0.111738
-2.059375, -5.874595, 0.200890
-18.176226, 0.813547, 0.120539
13.299713, -42.793289, 0.039846
68.999409, -79.954446, 0.035231
-62.900701, 49.304794, 0.092537
-49.716276, -44.450448, 0.001896
-74.047518, 49.229943, 0.055823
-91.623389, 21.905244, 0.143104
36.326990, 53.806596, 0.017810
-17.200940, 53.160237, 0.167697
69.138286, 37.135421, 0.119011
53.938988, 42.770961, 0.001257
16.009878, 50.560613, 0.105831
-71.823285, 55.126780, 0.023414
61.756773, 55.445137, 0.115478
-16.632947, 51.996394, 0.112106
2.232979, -47.888928, 0.175580
79.746025, 3.767346, 0.180976
-50.402584, -34.284778, 0.009135
-47.314438, -9.881652, 0.076895
32.728706, -84.890192, 0.085466
22.206931, -2.932470, 0.177749
-91.881887, -76.483593, 0.023097
-15.647084, -79.156483, 0.144587
-44.079402, -52.524977, 0.043670
-63.960129, -14.443012, 0.076909
-80.323566, -60.721476, 0.072512
45.530349, -11.722643, 0.037589
-75.076380, -20.127843, 0.042731
65.668781, 0.268299, 0.172218
91.726439, -71.796425, 0.042478
96.432603, -75.683497, 0.068980
-62.181010, -6.003623, 0.066373
-91.363328, -33.704846, 0.028923
74.179405, 62.006669, 0.068080
-94.720973, -27.253145, 0.084381
-93.863567, 21.912984, 0.154110
48.326331, -60.186165, 0.002386
-9.617560, -72.172935, 0.017385
-76.349933, 67.797843, 0.139628
-76.884457, -77.053128, 0.090231
-86.560823, 24.702365, 0.022552
40.825818, -10.724405, 0.056690
-18.331228, -42.159525, 0.126168
68.851085, -1.959522, 0.003765
71.418383, 47.800493, 0.210014
-47.555578, -69.580735, 0.013195
